YearOlympic,OlympicName,OlympicCountry,OlympicCity,WinnerName,WinnerNationality,WinnerDateBirth,WinnerGender,Sport,Discipline,Medal
2004,2004 Summergames Athens,Greece,Athens,Sanya Richards,United States,NULL,Woman,Athletics,4 x 400 m relay,Gold
2004,2004 Summergames Athens,Greece,Athens,Saori Yoshida,Japan,NULL,Woman,Wrestling,48-55 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Sara Carrigan,Australia,NULL,Woman,Cycling,Road race,Gold
2004,2004 Summergames Athens,Greece,Athens,Ryoko Tani,Japan,NULL,Woman,Judo,- 48 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Ryu Seung-Min,South Korea,NULL,Man,Table Tennis,Singles,Gold
2004,2004 Summergames Athens,Greece,Athens,Sarah Ulmer,New Zealand,NULL,Woman,Cycling,Individual pursuit,Gold
2004,2004 Summergames Athens,Greece,Athens,Olena Kostevych,Ukraine,NULL,Woman,Shooting,Air pistol,Gold
2004,2004 Summergames Athens,Greece,Athens,Olga Kuzenkova,Russia,NULL,Woman,Athletics,Hammer throw,Gold
2004,2004 Summergames Athens,Greece,Athens,Osleidys Menendez,Cuba,NULL,Woman,Athletics,Javelin throw,Gold
2004,2004 Summergames Athens,Greece,Athens,Noriko Anno,Japan,NULL,Woman,Judo,70-78 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Nurcan Taylan,Turkey,NULL,Woman,Weightlifting,48 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Odlanier Solis Fonte,Cuba,NULL,Man,Boxing,Heavyweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Olaf Tufte,Norway,NULL,Man,Rowing,Single sculls,Gold
2004,2004 Summergames Athens,Greece,Athens,Moon Dae-Sung,South Korea,NULL,Man,Taekwondo,+ 80 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Nan Wang,China,NULL,Woman,Table Tennis,Doubles,Gold
2004,2004 Summergames Athens,Greece,Athens,Natalya Sadova,Russia,NULL,Woman,Athletics,Discus throw,Gold
2004,2004 Summergames Athens,Greece,Athens,Natalya Skakun,Ukraine,NULL,Woman,Weightlifting,63 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Robert Korzeniowski,Poland,NULL,Man,Athletics,50 km walk,Gold
2004,2004 Summergames Athens,Greece,Athens,Robert Scheidt,Brazil,NULL,Man,Sailing,Laser,Gold
2004,2004 Summergames Athens,Greece,Athens,Ralf Schumann,Germany,NULL,Man,Shooting,Rapid fire pistol,Gold
2004,2004 Summergames Athens,Greece,Athens,Rodrigo Pessoa,Brazil,NULL,Man,Equestrian,Jumping individual,Gold
2004,2004 Summergames Athens,Greece,Athens,Roman Sebrle,Czech Repunlic,NULL,Man,Athletics,Decathlon,Gold
2004,2004 Summergames Athens,Greece,Athens,Pawina Thongsuk,Thailand,NULL,Woman,Weightlifting,75 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Peng Bo,China,NULL,Man,Diving,3 metre springboard,Gold
2004,2004 Summergames Athens,Greece,Athens,Peter Vanderkaay,United States,NULL,Man,Swimming,4 x 200m freestyle relay,Gold
2004,2004 Summergames Athens,Greece,Athens,Paolo Bettini,Italy,NULL,Man,Cycling,Road race,Gold
2004,2004 Summergames Athens,Greece,Athens,Park Kyung-Mo,South Korea,NULL,Man,Archery,Team,Gold
2004,2004 Summergames Athens,Greece,Athens,Chen Shih-Hsin,Taiwan,NULL,Woman,Taekwondo,- 49 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Chen Yanqing,China,NULL,Woman,Weightlifting,58 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Carolina Kluft,Sweden,NULL,Woman,Athletics,Heptathlon,Gold
2004,2004 Summergames Athens,Greece,Athens,Brice Guyart,France,NULL,Man,Fencing,Foil,Gold
2004,2004 Summergames Athens,Greece,Athens,Buvaysa Saytiev,Russia,NULL,Man,Wrestling,66-74 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Cael Sanderson,United States,NULL,Man,Wrestling,74-84 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Camelia Potec,Romania,NULL,Woman,Swimming,200m freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Ben Ainslie,Great Britain,NULL,Man,Sailing,Finn,Gold
2004,2004 Summergames Athens,Greece,Athens,Benoit Peschier,France,NULL,Man,Canoeing,K-1 slalom,Gold
2004,2004 Summergames Athens,Greece,Athens,Ayumi Tanimoto,Japan,NULL,Woman,Judo,57-63 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Bakhtiyar Artayev,Kazakhstan,NULL,Man,Boxing,Welterweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Beezie Madden,United States,NULL,Woman,Equestrian,Jumping team,Gold
2004,2004 Summergames Athens,Greece,Athens,Diana Igaly,Hungary,NULL,Woman,Shooting,Skeet,Gold
2004,2004 Summergames Athens,Greece,Athens,Dimosthenis Tampakos,Greece,NULL,Man,Gymnastics,Rings,Gold
2004,2004 Summergames Athens,Greece,Athens,Dmitri Berestov,Russia,NULL,Man,Weightlifting,105 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Christian Olsson,Sweden,NULL,Man,Athletics,Triple jump,Gold
2004,2004 Summergames Athens,Greece,Athens,Chris Hoy,Great Britain,NULL,Man,Cycling,Time trial 1000 metres,Gold
2004,2004 Summergames Athens,Greece,Athens,Chu Mu-Yen,Taiwan,NULL,Man,Taekwondo,- 58 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Damien Touya,France,NULL,Man,Fencing,Sabre team,Gold
2004,2004 Summergames Athens,Greece,Athens,Darren Campbell,Great Britain,NULL,Man,Athletics,4 x 100 m relay,Gold
2004,2004 Summergames Athens,Greece,Athens,Alina Kabaeva,Russia,NULL,Woman,Gymnastics,Rhythmic gymnastics individual,Gold
2004,2004 Summergames Athens,Greece,Athens,Alexei Alipov,Russia,NULL,Man,Shooting,Trap,Gold
2004,2004 Summergames Athens,Greece,Athens,Alexei Michine,Russia,NULL,Man,Wrestling,74-84 kg greco-roman,Gold
2004,2004 Summergames Athens,Greece,Athens,Alexei Tichtchenko,Russia,NULL,Man,Boxing,Featherweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Ahmed Al Maktoum,United Arab Emirates,NULL,Man,Shooting,Double trap,Gold
2004,2004 Summergames Athens,Greece,Athens,Ai Shibata,Japan,NULL,Woman,Swimming,800m freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Alexander Dokturishvili,Uzbekistan,NULL,Man,Wrestling,66-74 kg greco-roman,Gold
2004,2004 Summergames Athens,Greece,Athens,Aleksandr Povetkin,Russia,NULL,Man,Boxing,Super heavyweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Andre Ward,United States,NULL,Man,Boxing,Light heavyweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Andrea Benelli,Italy,NULL,Man,Shooting,Skeet,Gold
2004,2004 Summergames Athens,Greece,Athens,Andreas Thorkildsen,Norway,NULL,Man,Athletics,Javelin throw,Gold
2004,2004 Summergames Athens,Greece,Athens,Andrey Moiseev,Russia,NULL,Man,Modern Pentathlon,Individual,Gold
2004,2004 Summergames Athens,Greece,Athens,Anky van Grunsven,Netherlands,NULL,Woman,Equestrian,Dressage individual,Gold
2004,2004 Summergames Athens,Greece,Athens,Anna Dogonadze,Germany,NULL,Woman,Gymnastics,Trampoline individual,Gold
2004,2004 Summergames Athens,Greece,Athens,Artur Taimazov,Uzbekistan,NULL,Man,Wrestling,96-120 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Athanasia Tsoumeleka,Greece,NULL,Woman,Athletics,20 km walk,Gold
2004,2004 Summergames Athens,Greece,Athens,Yelena Isinbayeva,Russia,NULL,Woman,Athletics,Pole vault,Gold
2004,2004 Summergames Athens,Greece,Athens,Jang Ji-Won,South Korea,NULL,Woman,Taekwondo,49-57 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Jessicah Schipper,Australia,NULL,Woman,Swimming,4 x 100m medley relay,Gold
2004,2004 Summergames Athens,Greece,Athens,Yelena Slesarenko,Russia,NULL,Woman,Athletics,High jump,Gold
2004,2004 Summergames Athens,Greece,Athens,Jens Fiedler,Germany,NULL,Man,Cycling,Olympic sprint,Gold
2004,2004 Summergames Athens,Greece,Athens,Jia Hu,China,NULL,Man,Diving,10 metre platform,Gold
2004,2004 Summergames Athens,Greece,Athens,Jia Zhanbo,China,NULL,Man,Shooting,"Small-bore rifle, 3 positions",Gold
2004,2004 Summergames Athens,Greece,Athens,Ji-Hyun Jung,South Korea,NULL,Man,Wrestling,55-60 kg greco-roman,Gold
2004,2004 Summergames Athens,Greece,Athens,Joanna Hayes,United States,NULL,Woman,Athletics,100 metre hurdles,Gold
2004,2004 Summergames Athens,Greece,Athens,Irini Merleni,Ukraine,NULL,Woman,Wrestling,- 48 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Istvan Majoros,Hungary,NULL,Man,Wrestling,- 55 kg greco-roman,Gold
2004,2004 Summergames Athens,Greece,Athens,Ivano Brugnetti,Italy,NULL,Man,Athletics,20 km walk,Gold
2004,2004 Summergames Athens,Greece,Athens,Hugues Obry,France,NULL,Man,Fencing,Épée team,Gold
2004,2004 Summergames Athens,Greece,Athens,Igor Cassina,Italy,NULL,Man,Gymnastics,Horizontal bar,Gold
2004,2004 Summergames Athens,Greece,Athens,Ihar Makarau,Belarus,NULL,Man,Judo,90-100 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Ilias Iliadis,Greece,NULL,Man,Judo,73-81 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Francoise Mbango Etone,Cameroon,NULL,Woman,Athletics,Triple jump,Gold
2004,2004 Summergames Athens,Greece,Athens,Fabrice Jeannet,France,NULL,Man,Fencing,Épée team,Gold
2004,2004 Summergames Athens,Greece,Athens,Fani Halkia,Greece,NULL,Woman,Athletics,400 metre hurdles,Gold
2004,2004 Summergames Athens,Greece,Athens,Farid Mansurov,Azerbaijan,NULL,Man,Wrestling,60-66 kg greco-roman,Gold
2004,2004 Summergames Athens,Greece,Athens,Faustine Merret,France,NULL,Woman,Sailing,Windsurfer,Gold
2004,2004 Summergames Athens,Greece,Athens,Ezekiel Kemboi,Kenya,NULL,Man,Athletics,3000 metre steeplechase,Gold
2004,2004 Summergames Athens,Greece,Athens,Felix Sanchez,Dominican Republic,NULL,Man,Athletics,400 metre hurdles,Gold
2004,2004 Summergames Athens,Greece,Athens,Emilie Lepennec,France,NULL,Woman,Gymnastics,Uneven bars,Gold
2004,2004 Summergames Athens,Greece,Athens,Du Li,China,NULL,Woman,Shooting,Air rifle,Gold
2004,2004 Summergames Athens,Greece,Athens,Dwight Phillips,United States,NULL,Man,Athletics,Long jump,Gold
2004,2004 Summergames Athens,Greece,Athens,Elbrus Tedeyev,Ukraine,NULL,Man,Wrestling,60-66 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Elena Kaliska,Slovakia,NULL,Woman,Canoeing,K-1 slalom,Gold
2004,2004 Summergames Athens,Greece,Athens,Gaydarbek Gaydarbekov,Russia,NULL,Man,Boxing,Middleweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Gal Fridman,Israel,NULL,Man,Sailing,Windsurfer,Gold
2004,2004 Summergames Athens,Greece,Athens,Georgi Asanidze,Georgia,NULL,Man,Weightlifting,85 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Gervasio Deferr,Spain,NULL,Man,Gymnastics,Vault,Gold
2004,2004 Summergames Athens,Greece,Athens,Hossein Rezazadeh,Iran,NULL,Man,Weightlifting,+ 105 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Heike Kemmer,Germany,NULL,Woman,Equestrian,Dressage team,Gold
2004,2004 Summergames Athens,Greece,Athens,Guillermo Rigondeaux Ortiz,Cuba,NULL,Man,Boxing,Bantamweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Gunn-Rita Dahle Flesja,Norway,NULL,Woman,Cycling,Mountain bike cross country,Gold
2004,2004 Summergames Athens,Greece,Athens,Hadi Saei,Iran,NULL,Man,Taekwondo,58-68 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Haibin Teng,China,NULL,Man,Gymnastics,Pommel horse,Gold
2004,2004 Summergames Athens,Greece,Athens,Halil Mutlu,Turkey,NULL,Man,Weightlifting,56 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Hamish Carter,New Zealand,NULL,Man,Triathlon,Individual,Gold
2004,2004 Summergames Athens,Greece,Athens,Tonique Williams-Darling,Bahamas,NULL,Woman,Athletics,400 metres,Gold
2004,2004 Summergames Athens,Greece,Athens,Tony Estanguet,France,NULL,Man,Canoeing,C-1 slalom,Gold
2004,2004 Summergames Athens,Greece,Athens,Tyler Hamilton,United States,NULL,Man,Cycling,Time trial road,Gold
2004,2004 Summergames Athens,Greece,Athens,Udomporn Polsak,Thailand,NULL,Woman,Weightlifting,53 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Tim Mack,United States,NULL,Man,Athletics,Pole vault,Gold
2004,2004 Summergames Athens,Greece,Athens,Timea Nagy,Hungary,NULL,Woman,Fencing,Épée,Gold
2004,2004 Summergames Athens,Greece,Athens,Valentina Vezzali,Italy,NULL,Woman,Fencing,Foil,Gold
2004,2004 Summergames Athens,Greece,Athens,Valeri Goncharov,Ukraine,NULL,Man,Gymnastics,Parallel bars,Gold
2004,2004 Summergames Athens,Greece,Athens,Virgilius Alechna,Lithuania,NULL,Man,Athletics,Discus throw,Gold
2004,2004 Summergames Athens,Greece,Athens,Yandro Miguel Quintana,Cuba,NULL,Man,Wrestling,55-60 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Xian Dongmei,China,NULL,Woman,Judo,48-52 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Xing Huina,China,NULL,Woman,Athletics,10000 metres,Gold
2004,2004 Summergames Athens,Greece,Athens,Xu Wang,China,NULL,Woman,Wrestling,63-72 kg freestyle,Gold
2004,2004 Summergames Athens,Greece,Athens,Yan Bhartelemy Varela,Cuba,NULL,Man,Boxing,Light flyweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Yifu Wang,China,NULL,Man,Shooting,Air pistol,Gold
2004,2004 Summergames Athens,Greece,Athens,Yumileidi Cumba,Cuba,NULL,Woman,Athletics,Shot put,Gold
2004,2004 Summergames Athens,Greece,Athens,Yuri Nikitin,Ukraine,NULL,Man,Gymnastics,Trampoline individuak,Gold
2004,2004 Summergames Athens,Greece,Athens,Yuriorkis Gamboa Toledano,Cuba,NULL,Man,Boxing,Flyweight,Gold
2004,2004 Summergames Athens,Greece,Athens,Yvonne Bönisch,Germany,NULL,Woman,Judo,52-57 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Zhong Chen,China,NULL,Woman,Taekwondo,+ 67 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Zhang Guozheng,China,NULL,Man,Weightlifting,69 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Zhu Qinan,China,NULL,Man,Shooting,Air rifle,Gold
2004,2004 Summergames Athens,Greece,Athens,Zhang Ning,China,NULL,Woman,Badminton,Singles,Gold
2004,2004 Summergames Athens,Greece,Athens,Zsuzsanna Voros,Hungary,NULL,Woman,Modern Pentathlon,Individual,Gold
2004,2004 Summergames Athens,Greece,Athens,Zurab Zviadauri,Georgia,NULL,Man,Judo,81-90 kg,Gold
2004,2004 Summergames Athens,Greece,Athens,Beverly McDonald,Jamaica,NULL,Woman,Athletics,4 x 100 m relay,Gold
2004,2004 Summergames Athens,Greece,Athens,Terin Humphrey,United States,NULL,Woman,Gymnastics,Uneven bars,Silver
2004,2004 Summergames Athens,Greece,Athens,Terin Humphrey,United States,NULL,Woman,Gymnastics,Team all-around,Silver
2004,2004 Summergames Athens,Greece,Athens,Jenny Thompson,United States,NULL,Woman,Swimming,4 x 100m freestyle relay,Silver
2004,2004 Summergames Athens,Greece,Athens,Jenny Thompson,United States,NULL,Woman,Swimming,4 x 100m medley relay,Silver
2004,2004 Summergames Athens,Greece,Athens,Annia Hatch,United States,NULL,Woman,Gymnastics,Vault,Silver
2004,2004 Summergames Athens,Greece,Athens,Annia Hatch,United States,NULL,Woman,Gymnastics,Team all-around,Silver
2004,2004 Summergames Athens,Greece,Athens,Nathan Baggaley,Australia,NULL,Man,Canoeing,K-1 500 metres,Silver
2004,2004 Summergames Athens,Greece,Athens,Nathan Baggaley,Australia,NULL,Man,Canoeing,K-2 500 metres,Silver
2004,2004 Summergames Athens,Greece,Athens,Markus Rogan,Austria,NULL,Man,Swimming,100m backstroke,Silver
2004,2004 Summergames Athens,Greece,Athens,Markus Rogan,Austria,NULL,Man,Swimming,200m backstroke,Silver
2004,2004 Summergames Athens,Greece,Athens,Marian Dragulescu,Romania,NULL,Man,Gymnastics,Floor,Silver
2004,2004 Summergames Athens,Greece,Athens,Marian Dragulescu,Romania,NULL,Man,Gymnastics,Vault,Broze
2004,2004 Summergames Athens,Greece,Athens,Marian Dragulescu,Romania,NULL,Man,Gymnastics,Team all-around,Broze
2004,2004 Summergames Athens,Greece,Athens,Marius Urzica,Romania,NULL,Man,Gymnastics,Pommel horse,Silver
2004,2004 Summergames Athens,Greece,Athens,Marius Urzica,Romania,NULL,Man,Gymnastics,Team all-around,Broze
2004,2004 Summergames Athens,Greece,Athens,Maurice Greene,United States,NULL,Man,Athletics,4 x 100 m relay,Silver
2004,2004 Summergames Athens,Greece,Athens,Maurice Greene,United States,NULL,Man,Athletics,100 metres,Broze
2004,2004 Summergames Athens,Greece,Athens,Mathew Helm,Australia,NULL,Man,Diving,10 metre platform,Silver
2004,2004 Summergames Athens,Greece,Athens,Mathew Helm,Australia,NULL,Man,Diving,Synchronized 10 metre platform,Broze
2004,2004 Summergames Athens,Greece,Athens,Julia Pakhalina,Russia,NULL,Woman,Diving,Synchronized 3 metre springboard,Silver
2004,2004 Summergames Athens,Greece,Athens,Julia Pakhalina,Russia,NULL,Woman,Diving,3 metre springboard,Broze
2004,2004 Summergames Athens,Greece,Athens,Kimberly Severson,United States,NULL,Woman,Equestrian,Eventing individual,Silver
2004,2004 Summergames Athens,Greece,Athens,Kimberly Severson,United States,NULL,Woman,Equestrian,Eventing team,Broze
2004,2004 Summergames Athens,Greece,Athens,Laura Flessel-Colovic,France,NULL,Woman,Fencing,Épée,Silver
2004,2004 Summergames Athens,Greece,Athens,Laura Flessel-Colovic,France,NULL,Woman,Fencing,Épée team,Broze
2004,2004 Summergames Athens,Greece,Athens,Lee Bo-Na,South Korea,NULL,Woman,Shooting,Double trap,Silver
2004,2004 Summergames Athens,Greece,Athens,Lee Bo-Na,South Korea,NULL,Woman,Shooting,Trap,Broze
2004,2004 Summergames Athens,Greece,Athens,Natalya Antyukh,Russia,NULL,Woman,Athletics,4 x 400 m relay,Silver
2004,2004 Summergames Athens,Greece,Athens,Natalya Antyukh,Russia,NULL,Woman,Athletics,400 metres,Broze
2004,2004 Summergames Athens,Greece,Athens,Pippa Funnell,Great Britain,NULL,Woman,Equestrian,Eventing team,Silver
2004,2004 Summergames Athens,Greece,Athens,Pippa Funnell,Great Britain,NULL,Woman,Equestrian,Eventing individual,Broze
2004,2004 Summergames Athens,Greece,Athens,Svetlana Khorkina,Russia,NULL,Woman,Gymnastics,Individual all-around,Silver
2004,2004 Summergames Athens,Greece,Athens,Svetlana Khorkina,Russia,NULL,Woman,Gymnastics,Team all-around,Broze
2004,2004 Summergames Athens,Greece,Athens,Takashi Yamamoto,Japan,NULL,Man,Swimming,200m butterfly,Silver
2004,2004 Summergames Athens,Greece,Athens,Takashi Yamamoto,Japan,NULL,Man,Swimming,4 x 100m medley relay,Broze
2004,2004 Summergames Athens,Greece,Athens,Arnaud Tournant,France,NULL,Man,Cycling,Time trial 1000 metres,Silver
2004,2004 Summergames Athens,Greece,Athens,Arnaud Tournant,France,NULL,Man,Cycling,Olympic sprint,Broze
2004,2004 Summergames Athens,Greece,Athens,Courtney Kupets,United States,NULL,Woman,Gymnastics,Team all-around,Silver
2004,2004 Summergames Athens,Greece,Athens,Courtney Kupets,United States,NULL,Woman,Gymnastics,Uneven bars,Broze
2004,2004 Summergames Athens,Greece,Athens,Beatriz Ferrer-Salat,Spain,NULL,Woman,Equestrian,Dressage team,Silver
2004,2004 Summergames Athens,Greece,Athens,Beatriz Ferrer-Salat,Spain,NULL,Woman,Equestrian,Dressage individual,Broze
2004,2004 Summergames Athens,Greece,Athens,Jordan Jovtchev,Bulgaria,NULL,Man,Gymnastics,Rings,Silver
2004,2004 Summergames Athens,Greece,Athens,Jordan Jovtchev,Bulgaria,NULL,Man,Gymnastics,Floor,Broze
2004,2004 Summergames Athens,Greece,Athens,Jose Antonio Hermida,Spain,NULL,Man,Cycling,Mountain bike cross country,Silver
2004,2004 Summergames Athens,Greece,Athens,Jose Escuedo,Spain,NULL,Man,Cycling,Keirin,Silver
2004,2004 Summergames Athens,Greece,Athens,Josefa Idem Guerrini,Italy,NULL,Woman,Canoeing,K-1 500 metres,Silver
2004,2004 Summergames Athens,Greece,Athens,Jin Jong-Oh,South Korea,NULL,Man,Shooting,Free pistol,Silver
2004,2004 Summergames Athens,Greece,Athens,John Moffitt,United States,NULL,Man,Athletics,Long jump,Silver
2004,2004 Summergames Athens,Greece,Athens,Jiang Yonghua,China,NULL,Woman,Cycling,Time trial 500 metres,Silver
2004,2004 Summergames Athens,Greece,Athens,Jasna Sekaric,Serbia,NULL,Woman,Shooting,Air pistol,Silver
2004,2004 Summergames Athens,Greece,Athens,Jevgeni Sapronenko,Lithuania,NULL,Man,Gymnastics,Vault,Silver
2004,2004 Summergames Athens,Greece,Athens,Jerome Thomas,France,NULL,Man,Boxing,Flyweight,Silver
2004,2004 Summergames Athens,Greece,Athens,Jang Mi-Ran,South Korea,NULL,Woman,Weightlifting,+ 75 kg,Silver
2004,2004 Summergames Athens,Greece,Athens,Jang Sung-Ho,South Korea,NULL,Man,Judo,90-100 kg,Silver
2004,2004 Summergames Athens,Greece,Athens,Jelena Rublevska,Latvia,NULL,Woman,Modern Pentathlon,Individual,Silver
2004,2004 Summergames Athens,Greece,Athens,Ekaterina Karsten,Belarus,NULL,Woman,Rowing,Single sculls,Silver
2004,2004 Summergames Athens,Greece,Athens,Ionela Tirlea-Manolache,Romania,NULL,Woman,Athletics,400 metre hurdles,Silver
2004,2004 Summergames Athens,Greece,Athens,Igor Razoronov,Ukraine,NULL,Man,Weightlifting,105 kg,Silver
2004,2004 Summergames Athens,Greece,Athens,Hiroshi Izumi,Japan,NULL,Man,Judo,81-90 kg,Silver
